,MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type,Unnamed: 0,mac,vendor
11307,08:60:6e:cb:aa:30,The Dark Knight,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:55,6,-79,55.780771995,12.523622221199998,81.9491515686,8.0,WIFI,4111,08:60:6e:cb:aa:30,ASUSTek Computer Inc
11308,00:1f:33:b9:3e:19,HiddenNetwork,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:15:55,1,-88,55.780771995,12.523622221199998,81.9491515686,8.0,WIFI,4113,00:1f:33:b9:3e:19,Netgear
11313,e8:fc:af:fd:8f:29,RAVN,[WPA2-PSK-CCMP][ESS],2018-06-07 13:15:55,1,-89,55.780771995,12.523622221199998,81.9491515686,8.0,WIFI,4115,e8:fc:af:fd:8f:29,Netgear
11314,a0:04:60:9f:dc:7c,NETGEAR47-5G,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:55,40,-94,55.780771995,12.523622221199998,81.9491515686,8.0,WIFI,4116,a0:04:60:9f:dc:7c,Netgear
11319,28:c6:8e:3c:bf:90,Eggy,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:55,9,-90,55.780771995,12.523622221199998,81.9491515686,8.0,WIFI,4118,28:c6:8e:3c:bf:90,Netgear
11320,00:26:f2:1d:4c:60,Henriksen50G,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:15:55,44,-95,55.780771995,12.523622221199998,81.9491515686,8.0,WIFI,4119,00:26:f2:1d:4c:60,Netgear
11325,54:b8:0a:0b:e9:0c,FW31,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:55,1,-93,55.780771995,12.523622221199998,81.9491515686,8.0,WIFI,4121,54:b8:0a:0b:e9:0c,D-Link International
11326,40:9b:cd:75:f4:38,Roskilde 2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:15:55,11,-93,55.780771995,12.523622221199998,81.9491515686,8.0,WIFI,4122,40:9b:cd:75:f4:38,D-Link International
11327,fc:f5:28:d4:cc:b0,ZyXELD4CCB0,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:15:55,11,-93,55.780771995,12.523622221199998,81.9491515686,8.0,WIFI,4123,fc:f5:28:d4:cc:b0,Zyxel Communications Corp
11328,94:10:3e:8c:af:93,Jenny_5GHz,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:55,36,-98,55.780771995,12.523622221199998,81.9491515686,8.0,WIFI,4124,94:10:3e:8c:af:93,Belkin International Inc
11333,a0:63:91:bd:e7:54,NETGEAR18,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:55,4,-95,55.780771995,12.523622221199998,81.9491515686,8.0,WIFI,4126,a0:63:91:bd:e7:54,Netgear
11347,3c:1e:04:e8:f6:1b,unnombre,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:59,11,-90,55.7808866086,12.5236665192,81.8929256776,6.0,WIFI,4135,3c:1e:04:e8:f6:1b,D-Link International
11384,00:1e:2a:52:61:b4,Hansen,[WPA2-PSK-CCMP-preauth][ESS],2018-06-07 13:15:59,13,-95,55.7808866086,12.5236665192,81.8929256776,6.0,WIFI,4140,00:1e:2a:52:61:b4,Netgear
11401,c8:be:19:8f:39:da,Pjetursson,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:15:59,1,-96,55.7808866086,12.5236665192,81.8929256776,6.0,WIFI,4142,c8:be:19:8f:39:da,D-Link International
11406,20:e5:2a:e5:79:48,NETGEAR13,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:15:59,9,-99,55.7808866086,12.5236665192,81.8929256776,6.0,WIFI,4145,20:e5:2a:e5:79:48,Netgear
11416,c0:56:27:be:96:8f,Linksys11053,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:16:03,36,-88,55.7810072232,12.523746794600001,81.63755452619999,6.0,WIFI,4157,c0:56:27:be:96:8f,Belkin International Inc
11417,c4:e9:84:91:11:7f,GShiftNet,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:16:03,1,-84,55.7810072232,12.523746794600001,81.63755452619999,6.0,WIFI,4158,c4:e9:84:91:11:7f,"TP-Link Tech Co, Ltd"
11418,c0:56:27:be:a5:02,TheCrypt,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-06-07 13:16:03,10,-86,55.7810072232,12.523746794600001,81.63755452619999,6.0,WIFI,4159,c0:56:27:be:a5:02,Belkin International Inc
11419,00:0e:2e:c2:81:e5,default,[WPA2-PSK-CCMP][ESS],2018-06-07 13:16:03,11,-88,55.7810072232,12.523746794600001,81.63755452619999,6.0,WIFI,4161,00:0e:2e:c2:81:e5,Edimax Tech Co Ltd
11420,c8:d7:19:9a:64:cc,LuckyLucy,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:16:03,36,-94,55.7810072232,12.523746794600001,81.63755452619999,6.0,WIFI,4162,c8:d7:19:9a:64:cc,"Cisco-Linksys, Llc"
11449,00:1c:f0:ef:16:3c,dlink163C,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:16:07,11,-82,55.7811150075,12.5238341401,81.6099193686,6.0,WIFI,4176,00:1c:f0:ef:16:3c,D-Link Corp
11458,30:b5:c2:a2:fd:04,Phiff5G,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:16:07,40,-94,55.7811150075,12.5238341401,81.6099193686,6.0,WIFI,4179,30:b5:c2:a2:fd:04,"TP-Link Tech Co, Ltd"
11463,9c:5c:8e:b8:1f:fc,NSA,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:16:07,44,-95,55.7811150075,12.5238341401,81.6099193686,6.0,WIFI,4181,9c:5c:8e:b8:1f:fc,ASUSTek Computer Inc
11464,74:44:01:88:ad:02,TjumTjum,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:16:07,2,-91,55.7811150075,12.5238341401,81.6099193686,6.0,WIFI,4182,74:44:01:88:ad:02,Netgear
11531,98:de:d0:d6:0a:b8,TP-LINK_0AB8,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:16:11,4,-85,55.781206657,12.523667825,81.7604386283,6.0,WIFI,4205,98:de:d0:d6:0a:b8,"TP-Link Tech Co, Ltd"
11532,30:b5:c2:a2:fd:05,Phiff,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:16:11,1,-85,55.781206657,12.523667825,81.7604386283,6.0,WIFI,4206,30:b5:c2:a2:fd:05,"TP-Link Tech Co, Ltd"
11533,78:24:af:7b:e0:c8,ASUS,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:16:11,6,-85,55.781206657,12.523667825,81.7604386283,6.0,WIFI,4207,78:24:af:7b:e0:c8,ASUSTek Computer Inc
11561,64:70:02:ba:0e:6b,HSH,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:16:11,6,-89,55.781206657,12.523667825,81.7604386283,6.0,WIFI,4212,64:70:02:ba:0e:6b,"TP-Link Tech Co, Ltd"
11571,1c:5f:2b:0d:e3:84,dlink-E384,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:16:11,10,-90,55.781206657,12.523667825,81.7604386283,6.0,WIFI,4215,1c:5f:2b:0d:e3:84,D-Link International
11576,00:23:f8:06:0c:13,ZyXEL,[WPA-PSK-TKIP][WPS][ESS],2018-06-07 13:16:11,1,-91,55.781206657,12.523667825,81.7604386283,6.0,WIFI,4217,00:23:f8:06:0c:13,Zyxel Communications Corp
11602,a0:ab:1b:85:0a:88,dlink-0A88,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:16:15,6,-86,55.7812714199,12.523454826099998,82.0420614393,6.0,WIFI,4231,a0:ab:1b:85:0a:88,D-Link International
11603,50:c7:bf:52:22:1b,TP-LINK_221C_5G,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:16:15,36,-91,55.7812714199,12.523454826099998,82.0420614393,6.0,WIFI,4232,50:c7:bf:52:22:1b,"TP-Link Tech Co, Ltd"
11646,1c:5f:2b:10:e2:28,dlink-E228,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:16:15,9,-102,55.7812714199,12.523454826099998,82.0420614393,6.0,WIFI,4238,1c:5f:2b:10:e2:28,D-Link International
11667,20:0c:c8:3b:e2:dc,NETGEAR91,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:16:19,6,-92,55.7812873984,12.5232288901,82.29905129630001,6.0,WIFI,4254,20:0c:c8:3b:e2:dc,Netgear
11668,e8:94:f6:c7:a7:e7,RouterOfRohan,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:16:19,36,-97,55.7812873984,12.5232288901,82.29905129630001,6.0,WIFI,4255,e8:94:f6:c7:a7:e7,"TP-Link Tech Co, Ltd"
11677,90:ef:68:ff:cf:79,kennyyyyyyyyy,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:16:23,100,-88,55.781327974700005,12.523010393,82.4014489562,6.0,WIFI,4267,90:ef:68:ff:cf:79,Zyxel Communications Corp
11682,64:66:b3:dd:32:8e,dasilva3405,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:16:23,8,-85,55.781327974700005,12.523010393,82.4014489562,6.0,WIFI,4269,64:66:b3:dd:32:8e,"TP-Link Tech Co, Ltd"
11683,88:1f:a1:35:e3:14,Airport - velkommen,[WPA2-PSK-CCMP][ESS],2018-06-07 13:16:23,6,-89,55.781327974700005,12.523010393,82.4014489562,6.0,WIFI,4270,88:1f:a1:35:e3:14,"Apple, Inc"
11684,b8:8d:12:62:e0:44,DTUBwireless 5GHz,[WPA2-PSK-CCMP][ESS],2018-06-07 13:16:23,44,-96,55.781327974700005,12.523010393,82.4014489562,6.0,WIFI,4271,b8:8d:12:62:e0:44,"Apple, Inc"
11685,60:e3:27:af:ac:38,B5GHz,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:16:23,36,-98,55.781327974700005,12.523010393,82.4014489562,6.0,WIFI,4272,60:e3:27:af:ac:38,"TP-Link Tech Co, Ltd"
11690,1c:5f:2b:66:2e:7d,3115 - 2.4G,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:16:23,2,-94,55.781327974700005,12.523010393,82.4014489562,6.0,WIFI,4274,1c:5f:2b:66:2e:7d,D-Link International
11695,dc:ef:09:ff:db:76,All your base are belong to us,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:16:23,1,-97,55.781327974700005,12.523010393,82.4014489562,6.0,WIFI,4276,dc:ef:09:ff:db:76,Netgear
11700,00:62:ec:2d:c4:0a,STUDENT,[WPA2-PSK-CCMP][ESS],2018-06-07 13:16:27,40,-86,55.7813529444,12.5228142744,82.573658689,6.0,WIFI,4283,00:62:ec:2d:c4:0a,"Cisco Systems, Inc"
11701,28:37:37:43:f0:06,DTUB_Guest,[WPA-PSK-TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-06-07 13:16:27,11,-82,55.7813529444,12.5228142744,82.573658689,6.0,WIFI,4284,28:37:37:43:f0:06,"Apple, Inc"
11702,00:62:ec:2d:c4:04,LTKADMINW,[WPA2-PSK-CCMP][ESS],2018-06-07 13:16:27,1,-82,55.7813529444,12.5228142744,82.573658689,6.0,WIFI,4285,00:62:ec:2d:c4:04,"Cisco Systems, Inc"
11703,00:62:ec:2d:c4:05,STUDENT,[WPA2-PSK-CCMP][ESS],2018-06-07 13:16:27,1,-83,55.7813529444,12.5228142744,82.573658689,6.0,WIFI,4286,00:62:ec:2d:c4:05,"Cisco Systems, Inc"
11704,00:62:ec:2d:c4:0b,LTKADMINW,[WPA2-PSK-CCMP][ESS],2018-06-07 13:16:27,40,-88,55.7813529444,12.5228142744,82.573658689,6.0,WIFI,4287,00:62:ec:2d:c4:0b,"Cisco Systems, Inc"
11706,00:62:ec:2d:c4:08,cae-iot,[WPA2-PSK-CCMP][ESS],2018-06-07 13:16:27,40,-88,55.7813529444,12.5228142744,82.573658689,6.0,WIFI,4289,00:62:ec:2d:c4:08,"Cisco Systems, Inc"
11707,20:4e:7f:77:ee:d7,JESPER-PC_Network,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:16:27,3,-88,55.7813529444,12.5228142744,82.573658689,6.0,WIFI,4290,20:4e:7f:77:ee:d7,Netgear
11712,00:62:ec:2d:c4:0f,LTKAIR,[ESS],2018-06-07 13:16:27,40,-89,55.7813529444,12.5228142744,82.573658689,6.0,WIFI,4293,00:62:ec:2d:c4:0f,"Cisco Systems, Inc"
11713,10:da:43:1c:a7:bf,NETGEAR15,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:16:53,4,-84,55.7813721844,12.5234157593,81.47659621439999,6.0,WIFI,4300,10:da:43:1c:a7:bf,Netgear
11714,a0:ab:1b:85:0e:cc,dlink-0ECC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:16:53,6,-85,55.7813721844,12.5234157593,81.47659621439999,6.0,WIFI,4301,a0:ab:1b:85:0e:cc,D-Link International
11715,e4:6f:13:f9:53:86,American Embassy,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:16:53,44,-94,55.7813721844,12.5234157593,81.47659621439999,6.0,WIFI,4303,e4:6f:13:f9:53:86,D-Link International
11716,00:62:ec:2d:c4:00,LTKAIR,[ESS],2018-06-07 13:16:53,1,-94,55.7813721844,12.5234157593,81.47659621439999,6.0,WIFI,4306,00:62:ec:2d:c4:00,"Cisco Systems, Inc"
11752,70:62:b8:63:fa:32,!TheFirstOneOnTheList-5GHz,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:17:02,44,-82,55.7814559928,12.523615511900001,81.3765442245,6.0,WIFI,4337,70:62:b8:63:fa:32,D-Link International
11761,b4:75:0e:4a:5c:0d,WeeKing,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-06-07 13:17:02,40,-92,55.7814559928,12.523615511900001,81.3765442245,6.0,WIFI,4341,b4:75:0e:4a:5c:0d,Belkin International Inc
11770,60:38:e0:7b:07:8d,T-net_5GHz,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:17:06,36,-87,55.7815714682,12.5237013076,81.4191612252,8.0,WIFI,4364,60:38:e0:7b:07:8d,Belkin International Inc
11771,10:62:eb:97:ce:46,dlink-CE44-5GHz,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:17:06,44,-88,55.7815714682,12.5237013076,81.4191612252,8.0,WIFI,4365,10:62:eb:97:ce:46,D-Link International
11772,50:c7:bf:23:41:82,TP-LINK_4182,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:17:06,9,-89,55.7815714682,12.5237013076,81.4191612252,8.0,WIFI,4366,50:c7:bf:23:41:82,"TP-Link Tech Co, Ltd"
11773,98:de:d0:95:45:e6,TP-LINK_9545E6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:17:06,3,-96,55.7815714682,12.5237013076,81.4191612252,8.0,WIFI,4368,98:de:d0:95:45:e6,"TP-Link Tech Co, Ltd"
11778,a0:04:60:03:e1:60,NETGEAR92,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:17:10,4,-69,55.7816903959,12.5237985452,81.7113011008,8.0,WIFI,4378,a0:04:60:03:e1:60,Netgear
11779,a0:d3:c1:a3:ba:b0,K-Net,[WPA2-EAP-CCMP][ESS],2018-06-07 13:17:10,13,-82,55.7816903959,12.5237985452,81.7113011008,8.0,WIFI,4379,a0:d3:c1:a3:ba:b0,Hewlett Packard
11780,a0:d3:c1:a3:c8:10,K-Net,[WPA2-EAP-CCMP][ESS],2018-06-07 13:17:10,1,-83,55.7816903959,12.5237985452,81.7113011008,8.0,WIFI,4380,a0:d3:c1:a3:c8:10,Hewlett Packard
11781,a0:d3:c1:a3:be:e0,K-Net,[WPA2-EAP-CCMP][ESS],2018-06-07 13:17:10,36,-91,55.7816903959,12.5237985452,81.7113011008,8.0,WIFI,4381,a0:d3:c1:a3:be:e0,Hewlett Packard
11782,a0:d3:c1:a3:c8:00,K-Net,[WPA2-EAP-CCMP][ESS],2018-06-07 13:17:10,44,-93,55.7816903959,12.5237985452,81.7113011008,8.0,WIFI,4382,a0:d3:c1:a3:c8:00,Hewlett Packard
11783,a0:d3:c1:a3:ba:60,K-Net,[WPA2-EAP-CCMP][ESS],2018-06-07 13:17:10,52,-95,55.7816903959,12.5237985452,81.7113011008,8.0,WIFI,4383,a0:d3:c1:a3:ba:60,Hewlett Packard
11784,a0:d3:c1:ac:17:60,K-Net,[WPA2-EAP-CCMP][ESS],2018-06-07 13:17:10,52,-96,55.7816903959,12.5237985452,81.7113011008,8.0,WIFI,4384,a0:d3:c1:ac:17:60,Hewlett Packard
11797,80:26:89:4c:a0:15,dlink-A015,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:17:10,11,-99,55.7816903959,12.5237985452,81.7113011008,8.0,WIFI,4388,80:26:89:4c:a0:15,D-Link International
11798,a0:d3:c1:a3:c8:50,K-Net,[WPA2-EAP-CCMP][ESS],2018-06-07 13:17:14,13,-67,55.7817846228,12.5238722741,81.5987653479,6.0,WIFI,4392,a0:d3:c1:a3:c8:50,Hewlett Packard
11819,2c:56:dc:4f:64:6c,Lemonparty! 5GHz,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:17:14,52,-81,55.7817846228,12.5238722741,81.5987653479,6.0,WIFI,4398,2c:56:dc:4f:64:6c,ASUSTek Computer Inc
11824,ac:9e:17:eb:f7:ec,KK25,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:17:14,3,-79,55.7817846228,12.5238722741,81.5987653479,6.0,WIFI,4400,ac:9e:17:eb:f7:ec,ASUSTek Computer Inc
11834,18:d6:c7:90:e8:24,Thomas 5G,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:17:14,44,-88,55.7817846228,12.5238722741,81.5987653479,6.0,WIFI,4403,18:d6:c7:90:e8:24,"TP-Link Tech Co, Ltd"
11839,18:a6:f7:3e:ed:5b,3511_SSJ,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:17:14,4,-87,55.7817846228,12.5238722741,81.5987653479,6.0,WIFI,4407,18:a6:f7:3e:ed:5b,"TP-Link Tech Co, Ltd"
11857,a0:d3:c1:a3:c8:40,K-Net,[WPA2-EAP-CCMP][ESS],2018-06-07 13:17:14,52,-97,55.7817846228,12.5238722741,81.5987653479,6.0,WIFI,4411,a0:d3:c1:a3:c8:40,Hewlett Packard
11858,80:26:89:4c:a0:17,dlink-A015-5GHz,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:17:14,36,-99,55.7817846228,12.5238722741,81.5987653479,6.0,WIFI,4412,80:26:89:4c:a0:17,D-Link International
11859,14:cc:20:be:90:49,Vork_2.4GHz,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:17:14,6,-95,55.7817846228,12.5238722741,81.5987653479,6.0,WIFI,4413,14:cc:20:be:90:49,"TP-Link Tech Co, Ltd"
11882,10:62:eb:9c:6c:a4,dlink-6CA4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:17:18,10,-69,55.781877404,12.5239533894,81.2742049029,4.0,WIFI,4429,10:62:eb:9c:6c:a4,D-Link International
11883,00:11:32:53:50:1c,RedFox,[WPA2-PSK-CCMP][ESS],2018-06-07 13:17:18,108,-77,55.781877404,12.5239533894,81.2742049029,4.0,WIFI,4430,00:11:32:53:50:1c,Synology Inc
11888,08:02:8e:99:de:70,Titanic Syncing,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:17:18,11,-81,55.781877404,12.5239533894,81.2742049029,4.0,WIFI,4433,08:02:8e:99:de:70,Netgear
11893,00:1c:f0:c5:91:b3,J-Net,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:17:18,5,-83,55.781877404,12.5239533894,81.2742049029,4.0,WIFI,4435,00:1c:f0:c5:91:b3,D-Link Corp
11894,10:62:eb:9c:54:50,2510 - 2.4G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:17:18,5,-84,55.781877404,12.5239533894,81.2742049029,4.0,WIFI,4436,10:62:eb:9c:54:50,D-Link International
11908,c0:ee:fb:92:9f:09,OnePlus2,[WPA2-PSK-CCMP][ESS],2018-06-07 13:17:18,11,-86,55.781877404,12.5239533894,81.2742049029,4.0,WIFI,4439,c0:ee:fb:92:9f:09,OnePlus Tech (Shenzhen) Ltd
11909,10:da:43:1c:a7:11,risager,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:17:18,11,-86,55.781877404,12.5239533894,81.2742049029,4.0,WIFI,4440,10:da:43:1c:a7:11,Netgear
11910,a0:d3:c1:a3:de:b0,K-Net,[WPA2-EAP-CCMP][ESS],2018-06-07 13:17:18,7,-87,55.781877404,12.5239533894,81.2742049029,4.0,WIFI,4441,a0:d3:c1:a3:de:b0,Hewlett Packard
11919,00:03:40:a9:81:07,3401,[WPA-PSK-TKIP][ESS],2018-06-07 13:17:18,1,-90,55.781877404,12.5239533894,81.2742049029,4.0,WIFI,4444,00:03:40:a9:81:07,"Floware Wireless Systems, Ltd"
11924,34:21:09:2d:7e:28,AirLink2d7e28,[WPA2-PSK-CCMP][ESS],2018-06-07 13:17:18,6,-91,55.781877404,12.5239533894,81.2742049029,4.0,WIFI,4446,34:21:09:2d:7e:28,Jensen Scandinavia AS
11929,c0:a0:bb:ee:28:ca,dlink-28C8-media,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][WPS][ESS],2018-06-07 13:17:18,36,-96,55.781877404,12.5239533894,81.2742049029,4.0,WIFI,4448,c0:a0:bb:ee:28:ca,D-Link International
11948,80:26:89:e9:fe:d0,dlink-FECE-5GHz,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2018-06-07 13:17:18,40,-98,55.781877404,12.5239533894,81.2742049029,4.0,WIFI,4451,80:26:89:e9:fe:d0,D-Link International
11949,10:0d:7f:47:e7:40,JG0005,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:17:18,10,-94,55.781877404,12.5239533894,81.2742049029,4.0,WIFI,4452,10:0d:7f:47:e7:40,Netgear
11950,2c:fd:a1:2d:00:78,Daller-net,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:17:18,1,-94,55.781877404,12.5239533894,81.2742049029,4.0,WIFI,4453,2c:fd:a1:2d:00:78,ASUSTek Computer Inc
11951,a0:d3:c1:a3:c8:30,K-Net,[WPA2-EAP-CCMP][ESS],2018-06-07 13:17:18,13,-95,55.781877404,12.5239533894,81.2742049029,4.0,WIFI,4454,a0:d3:c1:a3:c8:30,Hewlett Packard
11956,1c:b7:2c:35:d3:01,25islove25islife,[WPA2-PSK-CCMP][ESS],2018-06-07 13:17:18,13,-98,55.781877404,12.5239533894,81.2742049029,4.0,WIFI,4456,1c:b7:2c:35:d3:01,ASUSTek Computer Inc
11986,94:46:96:2b:cf:b3,Pretty fly for a wifi,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:17:22,11,-86,55.781977617799996,12.524054938199999,80.88667111,6.0,WIFI,4468,94:46:96:2b:cf:b3,BaudTec Corp
12000,a4:2b:8c:fd:02:e8,NETGEAR06,[WPA2-PSK-CCMP][WPS][ESS],2018-06-07 13:17:22,6,-87,55.781977617799996,12.524054938199999,80.88667111,6.0,WIFI,4471,a4:2b:8c:fd:02:e8,Netgear
